1000	 7375.00 	12614.00 	60.02 	3012.00	ss000_00.txt
1000	 7614.00 	12593.00 	60.03 	2912.00	ss000_01.txt
1000	 7614.00 	12608.00 	60.04 	2946.00	ss000_02.txt
1000	 7375.00 	12528.00 	60.02 	3016.00	ss000_03.txt
1000	 7375.00 	12650.00 	60.04 	2948.00	ss000_04.txt
1000	 4571.00 	10937.00 	60.04 	13878.00	ss001_00.txt
1000	 4571.00 	10809.00 	60.02 	12816.00	ss001_01.txt
1000	 4571.00 	11043.00 	60.01 	13302.00	ss001_02.txt
1000	 4571.00 	10898.00 	60.02 	13616.00	ss001_03.txt
1000	 4571.00 	10919.00 	60.02 	13340.00	ss001_04.txt
1000	 7777.00 	12483.00 	60.04 	3048.00	ss002_00.txt
1000	 7777.00 	12686.00 	60.01 	2984.00	ss002_01.txt
1000	 7777.00 	12728.00 	60.02 	2956.00	ss002_02.txt
1000	 7777.00 	12600.00 	60.04 	3006.00	ss002_03.txt
1000	 7716.00 	12566.00 	60.02 	3100.00	ss002_04.txt
1000	 4073.00 	11311.00 	60.00 	21552.00	ss003_00.txt
1000	 4073.00 	11171.00 	60.04 	19752.00	ss003_01.txt
1000	 4073.00 	11145.00 	60.02 	20344.00	ss003_02.txt
1000	 4073.00 	11390.00 	60.02 	20508.00	ss003_03.txt
1000	 4073.00 	11366.00 	60.01 	20908.00	ss003_04.txt
1000	 6071.00 	11509.00 	60.04 	3718.00	ss004_00.txt
1000	 6089.00 	11495.00 	60.06 	3644.00	ss004_01.txt
1000	 6071.00 	11419.00 	60.03 	3770.00	ss004_02.txt
1000	 6089.00 	11554.00 	60.01 	3564.00	ss004_03.txt
1000	 6071.00 	11653.00 	60.05 	3688.00	ss004_04.txt
1000	 6133.00 	12199.00 	60.03 	2968.00	ss005_00.txt
1000	 6009.00 	12261.00 	60.03 	2950.00	ss005_01.txt
1000	 6009.00 	12337.00 	60.03 	2950.00	ss005_02.txt
1000	 6009.00 	12199.00 	60.05 	2894.00	ss005_03.txt
1000	 6009.00 	12178.00 	60.04 	2946.00	ss005_04.txt
1000	 5467.00 	11733.00 	60.00 	13760.00	ss006_00.txt
1000	 5467.00 	11794.00 	60.04 	13496.00	ss006_01.txt
1000	 5467.00 	11617.00 	60.02 	13092.00	ss006_02.txt
1000	 5467.00 	11689.00 	60.02 	14264.00	ss006_03.txt
1000	 5467.00 	11638.00 	60.00 	13168.00	ss006_04.txt
1000	 3870.00 	10673.00 	60.00 	21532.00	ss007_00.txt
1000	 3870.00 	10698.00 	60.01 	20802.00	ss007_01.txt
1000	 3870.00 	10703.00 	60.05 	21028.00	ss007_02.txt
1000	 3870.00 	10647.00 	60.05 	22470.00	ss007_03.txt
1000	 3870.00 	10797.00 	60.01 	20878.00	ss007_04.txt
1000	 8842.00 	15332.00 	60.03 	2544.00	ss008_00.txt
1000	 9251.00 	15190.00 	60.02 	2546.00	ss008_01.txt
1000	 8887.00 	15100.00 	60.01 	2592.00	ss008_02.txt
1000	 9140.00 	15002.00 	60.01 	2592.00	ss008_03.txt
1000	 9132.00 	15016.00 	60.04 	2698.00	ss008_04.txt
1000	 3708.00 	14701.00 	60.00 	101692.00	ss009_00.txt
1000	 3708.00 	13469.00 	60.00 	97672.00	ss009_01.txt
1000	 3708.00 	14559.00 	60.01 	103982.00	ss009_02.txt
1000	 3708.00 	13844.00 	60.00 	99038.00	ss009_03.txt
1000	 3708.00 	13430.00 	60.00 	94514.00	ss009_04.txt
1000	 7254.00 	10868.00 	60.03 	4522.00	ss010_00.txt
1000	 7254.00 	10939.00 	60.03 	4360.00	ss010_01.txt
1000	 7254.00 	10959.00 	60.03 	4376.00	ss010_02.txt
1000	 7254.00 	11128.00 	60.02 	4140.00	ss010_03.txt
